"time"	"elevation"	"distance"	"speed"
2013-12-07 15:13:10	746	3.6800000667572	3.29500007629395
2013-12-07 15:13:15	745.799987792969	20.8299999237061	2.64100003242493
2013-12-07 15:13:19	746	36.5800018310547	3.68400001525879
2013-12-07 15:13:24	746.599975585938	54.8400001525879	3.65300011634827
2013-12-07 15:13:29	747	72.879997253418	3.66000008583069
2013-12-07 15:13:34	747.400024414062	90.1800003051758	3.55800008773804
2013-12-07 15:13:35	747.400024414062	93.1100006103516	3.5
2013-12-07 15:13:38	747.400024414062	101.559997558594	3.3050000667572
2013-12-07 15:13:43	747.599975585938	114.889999389648	2.92899990081787
2013-12-07 15:13:48	747.799987792969	130.589996337891	2.8970000743866
2013-12-07 15:13:53	748	145.970001220703	3.02699995040894
2013-12-07 15:13:59	748.200012207031	163.949996948242	3.04299998283386
2013-12-07 15:14:03	748.400024414062	176.320007324219	3.06200003623962
2013-12-07 15:14:07	748.599975585938	198.300003051758	3.91199994087219
2013-12-07 15:14:10	748.799987792969	211.649993896484	4.31500005722046
2013-12-07 15:14:13	749	223.389999389648	4.47300004959106
2013-12-07 15:14:16	749.400024414062	233.309997558594	4.22399997711182
2013-12-07 15:14:22	750	254.449996948242	3.59299993515015
2013-12-07 15:14:27	750.599975585938	269.970001220703	3.34299993515015
2013-12-07 15:14:31	750.799987792969	280.679992675781	3.09899997711182
2013-12-07 15:14:32	751	283.380004882812	3.01799988746643
2013-12-07 15:14:37	751.599975585938	296.5	2.71000003814697
2013-12-07 15:14:39	751.799987792969	301.790008544922	2.65300011634827
2013-12-07 15:14:42	752.200012207031	310.950012207031	2.70499992370605
2013-12-07 15:14:49	752.799987792969	329.489990234375	2.75500011444092
2013-12-07 15:14:55	753.200012207031	347.049987792969	2.78699994087219
2013-12-07 15:15:00	753.599975585938	361.380004882812	2.87299990653992
2013-12-07 15:15:05	754	376.790008544922	2.95600008964539
2013-12-07 15:15:10	754.400024414062	392.850006103516	3.11199998855591
2013-12-07 15:15:16	755	408.709991455078	2.95499992370605
2013-12-07 15:15:21	755.400024414062	422.299987792969	2.72000002861023
2013-12-07 15:15:28	756.799987792969	441.619995117188	2.89199995994568
2013-12-07 15:15:34	757.799987792969	461.519989013672	3.03099989891052
2013-12-07 15:15:40	759	477.299987792969	2.85400009155273
2013-12-07 15:15:46	760.200012207031	493.779998779297	2.78900003433228
2013-12-07 15:15:51	761.200012207031	507.089996337891	2.78800010681152
2013-12-07 15:15:56	762	519.409973144531	2.62400007247925
2013-12-07 15:16:03	764	535.179992675781	2.4210000038147
2013-12-07 15:16:08	765.400024414062	545.849975585938	2.26399993896484
2013-12-07 15:16:12	765.599975585938	556.619995117188	2.35999989509583
2013-12-07 15:16:19	765.599975585938	576.010009765625	2.65599989891052
2013-12-07 15:16:23	765.799987792969	587.150024414062	2.79999995231628
2013-12-07 15:16:28	765.400024414062	600.72998046875	2.78600001335144
2013-12-07 15:16:32	764.799987792969	613.039978027344	2.85999989509583
2013-12-07 15:16:37	764.200012207031	627.640014648438	2.91799998283386
2013-12-07 15:16:41	763.799987792969	639.159973144531	2.93199992179871
2013-12-07 15:16:45	763.200012207031	649.77001953125	2.8529999256134
2013-12-07 15:16:49	762.799987792969	660.760009765625	2.75399994850159
2013-12-07 15:16:55	764.599975585938	676.119995117188	2.59999990463257
2013-12-07 15:17:00	766	686.969970703125	2.41799998283386
2013-12-07 15:17:04	767.200012207031	695.299987792969	2.28699994087219
2013-12-07 15:17:10	769	706.72998046875	2.02900004386902
2013-12-07 15:17:15	770.599975585938	716.75	1.9650000333786
2013-12-07 15:17:21	773.200012207031	730.900024414062	2.16000008583069
2013-12-07 15:17:25	774.799987792969	740.549987792969	2.27900004386902
2013-12-07 15:17:29	776.200012207031	749.460021972656	2.3289999961853
2013-12-07 15:17:34	776.200012207031	761.359985351562	2.36700010299683
2013-12-07 15:17:39	775.200012207031	775.380004882812	2.49799990653992
2013-12-07 15:17:45	774.799987792969	792.080017089844	2.75600004196167
2013-12-07 15:17:48	776	799.830017089844	2.73300004005432
2013-12-07 15:17:49	776.400024414062	802.219970703125	2.71199989318848
2013-12-07 15:17:53	776.799987792969	810.109985351562	2.40499997138977
2013-12-07 15:17:55	776.400024414062	816	2.40400004386902
2013-12-07 15:17:57	775.799987792969	821.969970703125	2.45099997520447
2013-12-07 15:18:03	775	841.929992675781	2.99900007247925
2013-12-07 15:18:09	774	862.119995117188	3.35500001907349
2013-12-07 15:18:10	774	865.239990234375	3.3510000705719
2013-12-07 15:18:16	774.599975585938	883.909973144531	3.20700001716614
2013-12-07 15:18:22	775.599975585938	901.830017089844	3.06500005722046
2013-12-07 15:18:27	776.599975585938	915.200012207031	2.89499998092651
2013-12-07 15:18:32	777.799987792969	928.52001953125	2.70099997520447
2013-12-07 15:18:37	778.799987792969	944.02001953125	2.8199999332428
2013-12-07 15:18:43	779.599975585938	959.97998046875	2.92600011825562
2013-12-07 15:18:47	780.200012207031	973.039978027344	2.92600011825562
2013-12-07 15:18:51	780.400024414062	985.239990234375	3.01699995994568
2013-12-07 15:18:54	780.599975585938	993.059997558594	3.00099992752075
2013-12-07 15:18:57	781.200012207031	1001.29998779297	2.91599988937378
2013-12-07 15:18:59	781.400024414062	1004.22998046875	2.91599988937378
2013-12-07 15:19:02	782.200012207031	1015.88000488281	2.80999994277954
2013-12-07 15:19:04	782.599975585938	1022.5	2.94199991226196
2013-12-07 15:19:09	783.400024414062	1036.81994628906	2.99499988555908
2013-12-07 15:19:14	783.799987792969	1052.61999511719	3.0550000667572
2013-12-07 15:19:16	783.799987792969	1059	3.04900002479553
2013-12-07 15:19:18	783.799987792969	1065.55004882812	3.09999990463257
2013-12-07 15:19:20	783.799987792969	1072.5	3.21600008010864
2013-12-07 15:19:24	783.799987792969	1086.4599609375	3.30900001525879
2013-12-07 15:19:29	783.200012207031	1099.94995117188	3.11700010299683
2013-12-07 15:19:36	783.799987792969	1119.55004882812	2.73600006103516
2013-12-07 15:19:43	784.400024414062	1136.9599609375	2.62599992752075
2013-12-07 15:19:48	784.799987792969	1152.65002441406	2.76699995994568
2013-12-07 15:19:50	785	1158.02001953125	2.71499991416931
2013-12-07 15:19:52	785.200012207031	1162.7099609375	2.67600011825562
2013-12-07 15:19:54	785.400024414062	1166.76000976562	2.66700005531311
2013-12-07 15:19:56	785.599975585938	1171.72998046875	2.64299988746643
2013-12-07 15:20:02	785.799987792969	1189.32995605469	2.62299990653992
2013-12-07 15:20:08	785.799987792969	1208.93994140625	3.10599994659424
2013-12-07 15:20:10	785.799987792969	1214.91003417969	3.10800004005432
2013-12-07 15:20:12	785.799987792969	1221.90002441406	3.23000001907349
2013-12-07 15:20:13	786	1224.67004394531	3.25399994850159
2013-12-07 15:20:16	785.799987792969	1235.83996582031	3.37100005149841
2013-12-07 15:20:21	785.799987792969	1251.42004394531	3.3289999961853
2013-12-07 15:20:22	785.799987792969	1254.42004394531	3.32800006866455
2013-12-07 15:20:24	785.799987792969	1260.33996582031	3.2039999961853
2013-12-07 15:20:27	785.799987792969	1268.33996582031	3.06900000572205
2013-12-07 15:20:32	786	1284.16003417969	3.01799988746643
2013-12-07 15:20:38	786.200012207031	1300.5400390625	3.00300002098083
2013-12-07 15:20:43	786.400024414062	1317.38000488281	3.04800009727478
2013-12-07 15:20:45	786.200012207031	1324.43005371094	3.2039999961853
2013-12-07 15:20:46	786.200012207031	1328.56994628906	3.28600001335144
2013-12-07 15:20:49	786.200012207031	1338.83996582031	3.46399998664856
2013-12-07 15:20:51	786.200012207031	1345.14001464844	3.52300000190735
2013-12-07 15:20:55	786.200012207031	1357.09997558594	3.33599996566772
2013-12-07 15:20:56	786.200012207031	1359.98999023438	3.29699993133545
2013-12-07 15:21:00	786.200012207031	1374.23999023438	3.20900011062622
2013-12-07 15:21:01	786.200012207031	1377.59997558594	3.24200010299683
2013-12-07 15:21:08	786	1399.43005371094	3.32399988174438
2013-12-07 15:21:12	786.200012207031	1412.48999023438	3.2260000705719
2013-12-07 15:21:13	786.200012207031	1416.30004882812	3.27699995040894
2013-12-07 15:21:19	786.599975585938	1436.78002929688	3.38499999046326
2013-12-07 15:21:20	786.599975585938	1440.01000976562	3.39100003242493
2013-12-07 15:21:26	787.400024414062	1458.90002441406	3.2409999370575
2013-12-07 15:21:30	788	1470.35998535156	3.07599997520447
2013-12-07 15:21:35	788.599975585938	1485.73999023438	3.04500007629395
2013-12-07 15:21:40	789.400024414062	1499.36999511719	2.90799999237061
2013-12-07 15:21:41	789.599975585938	1501.93994140625	2.88899993896484
2013-12-07 15:21:43	789.799987792969	1506.97998046875	2.83500003814697
2013-12-07 15:21:49	792	1522.21997070312	2.56500005722046
2013-12-07 15:21:53	794.200012207031	1533.97998046875	2.68799996376038
2013-12-07 15:21:58	796.799987792969	1548.27001953125	2.78900003433228
2013-12-07 15:22:01	798.400024414062	1557.96997070312	3.0090000629425
2013-12-07 15:22:03	799.200012207031	1563.94995117188	2.99699997901917
2013-12-07 15:22:07	800.400024414062	1576.18005371094	3.06699991226196
2013-12-07 15:22:08	800.799987792969	1578.90002441406	3.06100010871887
2013-12-07 15:22:11	802.200012207031	1587.5400390625	3.02500009536743
2013-12-07 15:22:13	802.799987792969	1593.82995605469	3.03999996185303
2013-12-07 15:22:15	802.599975585938	1599.51000976562	2.99399995803833
2013-12-07 15:22:17	802.200012207031	1604.75	2.89100003242493
2013-12-07 15:22:22	802.599975585938	1615.75	2.63499999046326
2013-12-07 15:22:23	802.599975585938	1618.15002441406	2.58800005912781
2013-12-07 15:22:25	802.200012207031	1623.71997070312	2.49699997901917
2013-12-07 15:22:30	801.599975585938	1637.56005859375	2.53999996185303
2013-12-07 15:22:34	800.200012207031	1649.72998046875	2.84899997711182
2013-12-07 15:22:37	799.200012207031	1658.92004394531	2.96300005912781
2013-12-07 15:22:39	799.400024414062	1664.56005859375	2.97699999809265
2013-12-07 15:22:44	800.799987792969	1677.71997070312	2.93199992179871
2013-12-07 15:22:49	802.200012207031	1692.76000976562	2.90000009536743
2013-12-07 15:22:55	802.599975585938	1710.85998535156	3.05999994277954
2013-12-07 15:23:00	802.599975585938	1724.21997070312	2.89599990844727
2013-12-07 15:23:06	802.200012207031	1740.64001464844	2.67899990081787
2013-12-07 15:23:07	802.200012207031	1742.75	2.66300010681152
2013-12-07 15:23:10	801.799987792969	1751.36999511719	2.74200010299683
2013-12-07 15:23:16	800.799987792969	1770.01000976562	2.91100001335144
2013-12-07 15:23:19	800.599975585938	1778.90002441406	3.01300001144409
2013-12-07 15:23:21	800.799987792969	1783.66003417969	2.97399997711182
2013-12-07 15:23:24	801.200012207031	1791.0400390625	2.79900002479553
2013-12-07 15:23:28	801.599975585938	1800.69995117188	2.58800005912781
2013-12-07 15:23:32	801.200012207031	1813.56005859375	2.71399998664856
2013-12-07 15:23:34	800.799987792969	1819.64001464844	2.82800006866455
2013-12-07 15:23:39	799.799987792969	1836.08996582031	3.19899988174438
2013-12-07 15:23:45	799	1857.31005859375	3.41499996185303
2013-12-07 15:23:51	798.799987792969	1878.18994140625	3.5220000743866
2013-12-07 15:23:56	798.799987792969	1895.75	3.50099992752075
2013-12-07 15:24:03	798.400024414062	1916.59997558594	3.22000002861023
2013-12-07 15:24:06	798.400024414062	1925.5	3.06800007820129
2013-12-07 15:24:13	798.200012207031	1945.14001464844	2.86899995803833
2013-12-07 15:24:16	799	1953.56005859375	2.82399988174438
2013-12-07 15:24:18	799.599975585938	1958.93005371094	2.79800009727478
2013-12-07 15:24:23	801.200012207031	1972.86999511719	2.76399993896484
2013-12-07 15:24:29	802.799987792969	1989.63000488281	2.77800011634827
2013-12-07 15:24:33	804	2001.14001464844	2.82299995422363
2013-12-07 15:24:36	804.599975585938	2008.60998535156	2.85199999809265
2013-12-07 15:24:42	806	2028.31005859375	3.25500011444092
2013-12-07 15:24:49	807	2049.67993164062	3.0460000038147
2013-12-07 15:24:52	807.400024414062	2058.15991210938	2.97900009155273
2013-12-07 15:24:58	807.799987792969	2075.96997070312	2.95300006866455
2013-12-07 15:25:01	808	2082.4599609375	2.74499988555908
2013-12-07 15:25:03	807.599975585938	2086.669921875	2.66700005531311
2013-12-07 15:25:04	807	2089.330078125	2.56200003623962
2013-12-07 15:25:06	806	2094.5	2.5220000743866
2013-12-07 15:25:09	804.599975585938	2102.55004882812	2.46000003814697
2013-12-07 15:25:14	804.400024414062	2116.10009765625	2.62100005149841
2013-12-07 15:25:22	804.400024414062	2136.18994140625	2.57599997520447
2013-12-07 15:25:25	804.599975585938	2143.48999023438	2.51900005340576
2013-12-07 15:25:31	804.799987792969	2158.31005859375	2.46300005912781
2013-12-07 15:25:37	805.400024414062	2172.73999023438	2.4449999332428
2013-12-07 15:25:45	806.400024414062	2193.48999023438	2.55599999427795
2013-12-07 15:25:53	807.799987792969	2214.5	2.58999991416931
2013-12-07 15:26:00	809.400024414062	2233.81005859375	2.72099995613098
2013-12-07 15:26:06	810.599975585938	2250.53002929688	2.76900005340576
2013-12-07 15:26:13	812.200012207031	2270.86010742188	2.85500001907349
2013-12-07 15:26:14	812.400024414062	2272.94995117188	2.79200005531311
2013-12-07 15:26:22	814	2294.82006835938	2.72900009155273
2013-12-07 15:26:28	815.200012207031	2310.419921875	2.71199989318848
2013-12-07 15:26:33	816.200012207031	2327.10009765625	2.86899995803833
2013-12-07 15:26:38	817	2342.22998046875	3.0239999294281
2013-12-07 15:26:43	817.200012207031	2353.77001953125	2.87400007247925
2013-12-07 15:26:49	817.599975585938	2371.25	2.69000005722046
2013-12-07 15:26:55	817.599975585938	2391.36010742188	3.09699988365173
2013-12-07 15:26:56	817.599975585938	2394.7099609375	3.15799999237061
2013-12-07 15:27:01	817.599975585938	2408.8701171875	3.14000010490417
2013-12-07 15:27:07	818.400024414062	2428.34008789062	3.08299994468689
2013-12-07 15:27:14	819.400024414062	2451.580078125	3.28500008583069
2013-12-07 15:27:15	819.400024414062	2454.64990234375	3.28500008583069
2013-12-07 15:27:22	819.799987792969	2477.7900390625	3.25399994850159
2013-12-07 15:27:29	820.200012207031	2499.4599609375	3.15300011634827
2013-12-07 15:27:34	820.400024414062	2513.64990234375	2.99200010299683
2013-12-07 15:27:40	821	2532.67993164062	3.04099988937378
2013-12-07 15:27:46	821.200012207031	2552.1201171875	3.18199992179871
2013-12-07 15:27:53	821.799987792969	2574.05004882812	3.19899988174438
2013-12-07 15:27:54	822	2577.40991210938	3.19400000572205
2013-12-07 15:28:01	822.599975585938	2597.19995117188	2.98300004005432
2013-12-07 15:28:07	823.200012207031	2615	2.86199998855591
2013-12-07 15:28:13	824	2633.10009765625	2.93300008773804
2013-12-07 15:28:19	825	2653.25	3.19000005722046
2013-12-07 15:28:26	825.799987792969	2673.68994140625	3.03999996185303
2013-12-07 15:28:33	826.400024414062	2694.35009765625	2.86800003051758
2013-12-07 15:28:34	826.599975585938	2698.46997070312	3.00699996948242
2013-12-07 15:28:39	827	2714.60009765625	3.15899991989136
2013-12-07 15:28:45	828	2733.51000976562	3.26799988746643
