"time"	"elevation"	"distance"	"speed"
2014-01-19 06:56:26	749.599975585938	1.79999995231628	2.16199994087219
2014-01-19 06:56:32	750	19.4699993133545	2.72699999809265
2014-01-19 06:56:37	750.400024414062	33.2599983215332	2.74900007247925
2014-01-19 06:56:42	750.799987792969	46.75	2.74499988555908
2014-01-19 06:56:47	751.200012207031	59.4500007629395	2.66199994087219
2014-01-19 06:56:53	751.799987792969	71.9800033569336	2.36199998855591
2014-01-19 06:56:57	752.200012207031	81.6100006103516	2.24600005149841
2014-01-19 06:56:59	752.599975585938	85.9899978637695	2.21600008010864
2014-01-19 06:57:01	752.799987792969	91.0999984741211	2.27800011634827
2014-01-19 06:57:05	753.200012207031	100.379997253418	2.34299993515015
2014-01-19 06:57:07	753.400024414062	105.139999389648	2.32599997520447
2014-01-19 06:57:13	754	117.529998779297	2.22499990463257
2014-01-19 06:57:18	754.400024414062	129.490005493164	2.24200010299683
2014-01-19 06:57:25	755	143.270004272461	2.24399995803833
2014-01-19 06:57:29	755.200012207031	152.570007324219	2.26200008392334
2014-01-19 06:57:34	755.599975585938	164.029998779297	2.24200010299683
2014-01-19 06:57:39	756	177.309997558594	2.44000005722046
2014-01-19 06:57:46	756.599975585938	196.139999389648	2.63499999046326
2014-01-19 06:57:52	757	212.470001220703	2.71199989318848
2014-01-19 06:57:57	757	227.009994506836	2.79099988937378
2014-01-19 06:58:02	757.200012207031	240.419998168945	2.79200005531311
2014-01-19 06:58:08	757.200012207031	256.470001220703	2.71000003814697
2014-01-19 06:58:16	757.200012207031	276.220001220703	2.55200004577637
2014-01-19 06:58:20	757.200012207031	286.519989013672	2.49900007247925
2014-01-19 06:58:26	757.200012207031	302.399993896484	2.5220000743866
2014-01-19 06:58:32	758	317.859985351562	2.60599994659424
2014-01-19 06:58:38	759.200012207031	331.809997558594	2.46099996566772
2014-01-19 06:58:43	760.200012207031	344.839996337891	2.48099994659424
2014-01-19 06:58:48	761.200012207031	357.709991455078	2.51999998092651
2014-01-19 06:58:51	761.599975585938	365.609985351562	2.59899997711182
2014-01-19 06:58:53	761.799987792969	371.630004882812	2.68899989128113
2014-01-19 06:58:55	761.799987792969	377.850006103516	2.72099995613098
2014-01-19 06:58:56	761.599975585938	381.220001220703	2.74699997901917
2014-01-19 06:58:57	761.599975585938	384.450012207031	2.75600004196167
2014-01-19 06:59:01	761.599975585938	394.670013427734	2.81900000572205
2014-01-19 06:59:03	761.599975585938	400.420013427734	2.87199997901917
2014-01-19 06:59:07	761	415.790008544922	3.19000005722046
2014-01-19 06:59:10	760.799987792969	425.700012207031	3.2739999294281
2014-01-19 06:59:12	760.599975585938	432.970001220703	3.44700002670288
2014-01-19 06:59:18	759.799987792969	452.559997558594	3.3659999370575
2014-01-19 06:59:23	759.599975585938	468.510009765625	3.27699995040894
2014-01-19 06:59:28	760	484.320007324219	3.19700002670288
